40,4,87.684929
40,4,84.271111
40,4,85.148010
40,4,83.097740
40,4,86.956535
40,4,86.096558
40,4,82.079620
40,4,84.910217
40,4,84.345581
40,4,85.582703
40,4,82.069229
40,4,84.509422
40,4,87.972916
40,4,83.461899
40,4,81.192688
40,4,83.757133
30,4,354.684662
30,4,358.546722
30,4,371.858826
30,4,387.943817
30,15,93.930450
50,10,520.675598
50,10,551.078613
50,4,608.302795
